PCode,Sante ID,District ID,Nom Institute,Operating Organisation,Comment,Y DDS,Commune,Facility Name (English),Departemen,Categorie,Construction Type,X DDS,Source,FID Value,Commune Code,Facility Name (French),Fax,Accuracy,Region ID,Health Center ID,Facility Name (Kreyol),Type,Damage,Telephone,Commune ID,Address,Email,latitude,longitude
95593,0,1,PORT AU PRINCE HOSPITAL GRACE CHILDRENS,,,18.559444,DELMAS,,OUEST,HOP,,-72.301666,HHS_20100120,698,112,,,,1,1129049,,,Damaged,,12,,,18.559444,-72.301666
95594,0,3,PETIT TROU DE NIPPES HOSPITAL PETIT TROU DE NIPPES,,,18.533333,PETIT TROU DE NIPPES,,NIPPES,HOP,,-73.516666,HHS_20100120,699,1018,,,,10,10189003,,,Undetermined,,53,,,18.533333,-73.516666
95595,0,4,RABOTEAU CLINIC SOCIAL MEDICAL CENTER,,,18.966666,ARCAHAIE,,OUEST,C/S,,-72.683333,HHS_20100120,700,141,,,,1,1419003,,,Undetermined,,41,,,18.966666,-72.683333
95596,0,4,BELLADERE HOSPITAL DE BELLADERE,,,18.85,BELLADERE,,CENTRE,HOP,,-71.766666,HHS_20100120,701,632,,,,6,6329001,,,Undetermined,,32,,,18.85,-71.766666
95597,0,5,LEOGANE HOSPITAL HOPITAL SAINTE CROIX,,Multiple records - Alternate location,18.516666,LEOGANE,,OUEST,HOP,,-72.633333,HHS_20100120,702,121,,,,1,1219010,,,Undetermined,,21,,,18.516666,-72.633333
95598,0,5,BORGNE HOSPITAL BORGNE,,,19.85,BORGNE,,NORD,HOP,,-72.533333,HHS_20100120,703,351,,,,3,3519001,,,Undetermined,,51,,,19.85,-72.533333
95599,0,6,LIMBE HOSPITAL ST JEAN,,Multiple records - Alternate location,19.7,LIMBE,,NORD,HOP,,-72.4,HHS_20100120,704,361,,,,3,3619003,,,Undetermined,,61,,,19.7,-72.4
95600,0,5,SAINT LOUIS DU NORD HOSPITAL BONNEAU SAINT JOSPEH,,Unknown location for this facility,19.933333,SAINT LOUIS DU NORD,,NORD OUEST,HOP,,-72.716666,HHS_20100120,705,921,,,,9,9219002,,,Undetermined,,21,,,19.933333,-72.716666
95601,0,8,PETIT GOAVE HOSPITAL NOTRE DAME,,,18.433333,PETIT-GOAVE,,OUEST,HOP,,-72.866666,HHS_20100120,706,122,,,,1,1229006,,,Damaged,,22,,,18.433333,-72.866666
95602,0,6,LIMBE HOSPITAL BON SAMARITAIN,,Multiple records - Alternate location,19.7,LIMBE,,NORD,HOP,,-72.4,HHS_20100120,707,361,,,,3,3619002,,,Undetermined,,61,,,19.7,-72.4
95603,0,1,PORT AU PRINCE HOSPITAL ASILE FRANCAIS,,,18.537222,PORT-AU-PRINCE,,OUEST,HOP,,-72.345555,HHS_20100120,708,111,,,,1,1119055,,,Damaged,,11,,,18.537222,-72.345555
95604,0,1,KA SOLEIL HOSPITAL SOCIAL MEDICAL CENTER,,,19.45,GONAIVES,,ARTIBONITE,HOP,,-72.683333,HHS_20100120,709,511,,,,5,5119004,,,Undetermined,,11,,,19.45,-72.683333
95605,0,1,CROIX DES BOUQUETS HOSPITAL BEUDET DELILEE,,,18.576666,CROIX-DES-BOUQUES,,OUEST,HOP,,-72.226944,HHS_20100120,710,131,,,,1,1319004,,,Undetermined,,11,,,18.576666,-72.226944
95606,0,4,ARCAHAIE HOSPITAL SAINT JOSEPH DE GALILEE,,,18.769444,ARCAHAIE,,OUEST,HOP,,-72.5125,HHS_20100120,711,141,,,,1,1419001,,,Undetermined,,41,,,18.769444,-72.5125
95607,0,3,PORT DE PAIX HOSPITAL IMMACULET CONCEPTION,,Unknown location for this facility,19.945055,PORT DE PAIX,,NORD OUEST,HOP,,-72.83575,HHS_20100120,712,911,,,,9,9119006,,,Undetermined,,11,,,19.945055,-72.83575
95608,0,1,JACMEL HOSPITAL SAINT MICHEL,,,18.238055,JACMEL,,SUD EST,HOP,,-72.542222,HHS_20100120,713,211,,,,2,2119004,,,Undetermined,,11,,,18.238055,-72.542222
95609,0,1,JACMEL CLINIC ASILE COMMUNAL,,,18.238055,JACMEL,,SUD EST,C/S,,-72.538888,HHS_20100120,714,211,,,,2,2119003,,,Undetermined,,11,,,18.238055,-72.538888
11503,0,1,KENSCOFF HOSPITAL FERMATHE,,Multiple records - Alternate location,18.450555,KENSCOFF,,OUEST,HOP,,-72.287777,HHS_20100120,715,115,,,,1,1159007,,PRI,Undetermined,,11,,,18.450555,-72.287777
95610,0,1,ANSE ROUGE HOSPITAL ANSE ROUGE (A.F.M.E.),,,19.633333,ANSE ROUGE,,ARTIBONITE,HOP,,-73.05,HHS_20100120,716,523,,,,5,5239001,,,Undetermined,,23,,,19.633333,-73.05
95611,0,1,DESSALINES HOSPITAL DESSALINES CLAIRE HEUREUSE,,,18.333333,AQUIN,,SUD,HOP,,-73.2,HHS_20100120,717,731,,,,7,7319004,,,Undetermined,,31,,,18.333333,-73.2
95612,0,1,DELMAS CLINIC MULTIMED 2,,,18.544722,DELMAS,,OUEST,C/S,,-72.302777,HHS_20100120,718,112,,,,1,1129024,,,Undetermined,,12,,,18.544722,-72.302777
95613,0,5,LES CAYES HOSPITAL GENERAL,,,18.192777,LES CAYES,,SUD,HOP,,-73.751388,HHS_20100120,719,711,,,,7,7119007,,,Undetermined,,11,,,18.192777,-73.751388
95614,0,2,JEREMIE HOSPITAL ASILE NOTRE DAME DE LOURDES,,,18.643055,JEREMIE,,GRANDE ANSE,HOP,,-74.116666,HHS_20100120,720,811,,,,8,8119006,,,Undetermined,,11,,,18.643055,-74.116666
95615,0,7,TORTUGA ISLAND HOSPITAL PERE RIO,,Multiple records - Alternate location,20.066666,LA TORTUE,,NORD OUEST,HOP,,-72.816666,HHS_20100120,721,912,,,,9,9129002,,,Undetermined,,12,,,20.066666,-72.816666
95616,0,5,LES CAYES HOSPITAL TUBERCULOSIS SANATORIUM,,,18.2,LES CAYES,,SUD,HOP,,-73.75,HHS_20100120,722,711,,,,7,7119009,,,Undetermined,,11,,,18.2,-73.75
95617,0,1,GONAIVES HOSPITAL DOCTEUR BAUDIN,,,19.45,GONAIVES,,ARTIBONITE,HOP,,-72.683333,HHS_20100120,723,511,,,,5,5119001,,,Undetermined,,11,,,19.45,-72.683333
95618,0,1,GONAIVES HOSPITAL RABOTEAU,,,19.45,GONAIVES,,ARTIBONITE,HOP,,-72.683333,HHS_20100120,724,511,,,,5,5119003,,,Undetermined,,11,,,19.45,-72.683333
95619,0,7,TORTUGA ISLAND HOSPITAL ND DES PALMISTES,,Multiple records - Alternate location,20.066666,LA TORTUE,,NORD OUEST,HOP,,-72.816666,HHS_20100120,725,912,,,,9,9129001,,,Undetermined,,12,,,20.066666,-72.816666
95620,0,1,BEAUMONT HOSPITAL SAINTE AGNES,,,18.483333,BEAUMONT,,GRANDE ANSE,HOP,,-73.966666,HHS_20100120,726,833,,,,8,8339001,,,Undetermined,,33,,,18.483333,-73.966666
95621,0,2,MIRAGOANE HOSPITAL DISTRICT,,,18.434,MIRAGOANE,,NIPPES,HOP,,-73.082972,HHS_20100120,727,1011,,,,10,10119004,,,Undetermined,,41,,,18.434,-73.082972
95622,0,5,LES CAYES HOSPITAL CENTRE DE SANTE LA CHARITE,,,18.197777,LES CAYES,,SUD,HOP,,-73.745833,HHS_20100120,728,711,,,,7,7119006,,,Undetermined,,11,,,18.197777,-73.745833
95623,0,4,DAME MARIE HOSPITAL GENERAL,,,18.566666,DAME-MARIE,,GRANDE ANSE,HOP,,-74.416666,HHS_20100120,729,822,,,,8,8229002,,,Undetermined,,22,,,18.566666,-74.416666
95624,0,3,ANSE A VEAU HOSPITAL,,,18.516666,ANSE-A-VEAU,,NIPPES,HOP,,-73.35,HHS_20100120,730,1015,,,,10,10159001,,,Undetermined,,51,,,18.516666,-73.35
95625,0,3,PORT DE PAIX HOSPITAL BERACA LA POINTE,,Unknown location for this facility,19.95,PORT DE PAIX,,NORD OUEST,HOP,,-72.833333,HHS_20100120,731,911,,,,9,9119004,,,Undetermined,,11,,,19.95,-72.833333
95626,0,1,CORAIL HOSPITAL CORAIL,,,18.567222,CORAIL,,GRANDE ANSE,HOP,,-73.892222,HHS_20100120,732,831,,,,8,8319001,,,Undetermined,,31,,,18.567222,-73.892222
95627,0,1,DELMAS HOSPITAL TRINITY,,,18.55352,DELMAS,,OUEST,HOP,,-72.307595,HHS_20100120,733,112,,,,1,1129025,,,Operational,,12,,,18.5535204416,-72.3075951942
95628,0,4,PIGNON HOSPITAL BIENFAISANCE,,,19.333333,PIGNON,,NORD,HOP,,-72.116666,HHS_20100120,734,344,,,,3,3449001,,,Undetermined,,44,,,19.333333,-72.116666
95629,0,7,ANSE A GALETS HOSPITAL WESLEYEN (LE DE LA GONAVE),,,18.833333,ANSE-A-GALET,,OUEST,HOP,,-72.866666,HHS_20100120,735,151,,,,1,1519001,,,Undetermined,,51,,,18.833333,-72.866666
95630,0,7,DESCHAPELLES HOSPITAL ALBERT SCHWEITZER,,,19.074444,VERRETTES,,ARTIBONITE,HOP,,-72.502777,HHS_20100120,736,532,,,,5,5329001,,,Undetermined,,32,,,19.074444,-72.502777
95631,0,2,JEREMIE HOSPITAL LA SOURCE,,Multiple records - possible location,18.65,JEREMIE,,GRANDE ANSE,HOP,,-74.116666,HHS_20100120,737,811,,,,8,8119007,,,Undetermined,,11,,,18.65,-74.116666
95632,0,2,MIRAGOANE HOSPITAL SAINT THERESE,,,18.442638,MIRAGOANE,,NIPPES,HOP,,-73.095222,HHS_20100120,738,1011,,,,10,10119006,,,Operational,,41,,,18.442638,-73.095222
95633,0,2,MIRAGOANE HOSPITAL PAILLANT,,,18.45,MIRAGOANE,,NIPPES,HOP,,-73.1,HHS_20100120,739,1011,,,,10,10119005,,,Undetermined,,41,,,18.45,-73.1
95634,0,7,VERRETTES HOSPITAL ALBERT SCHWEITZER,,,19.052119,VERRETTES,,ARTIBONITE,HOP,,-72.464229,HHS_20100120,740,532,,,,5,5329006,,,Undetermined,,32,,,19.052119,-72.464229
95635,0,7,VERRETTES HOSPITAL DUMARSAIS ESTIME',,,19.05,VERRETTES,,ARTIBONITE,HOP,,-72.466666,HHS_20100120,741,532,,,,5,5329007,,,Undetermined,,32,,,19.05,-72.466666
95636,0,1,HINCHE HOSPITAL STE THERESE PAV MGR DECOSTE,,,19.137777,HINCHE,,CENTRE,HOP,,-72.014444,HHS_20100120,742,611,,,,6,6119008,,,Undetermined,,11,,,19.137777,-72.014444
95637,0,4,BELLADERE HOSPITAL NOTRE DAME DE LA NATIVITE,,,18.866666,BELLADERE,,CENTRE,HOP,,-71.8,HHS_20100120,743,632,,,,6,6329002,,,Undetermined,,32,,,18.866666,-71.8
95638,0,1,PETIONVILLE HOSPITAL PEDIATRIQUE PERE DAMIEN,,,18.518888,PETION-VILLE,,OUEST,HOP,,-72.291666,HHS_20100120,744,114,,,,1,1149020,,,Completely destroyed,,14,,,18.518888,-72.291666
95639,0,1,PORT AU PRINCE HOSPITAL DE L'UNIVERSITE D'ETAT,,Multiple records - Alternate location,18.539444,PORT-AU-PRINCE,,OUEST,HOP,,-72.339444,HHS_20100120,745,111,,,,1,1119057,,PUB,Operational,,11,,,18.539444,-72.339444
95640,0,1,PORT AU PRINCE HOSPITAL FORMER MILITARY,,,18.541124,PORT-AU-PRINCE,,OUEST,HOP,,-72.338604,HHS_20100120,746,111,,,,1,1119059,,,Operational,,11,,,18.5411248231,-72.3386049645
95641,0,1,PORT AU PRINCE HOSPITAL SANATORIUM DE PORT AU PRINCE,,,18.526388,PORT-AU-PRINCE,,OUEST,HOP,,-72.343888,HHS_20100120,747,111,,,,1,1119061,,,Damaged,,11,,,18.526388,-72.343888
95642,0,3,PORT DE PAIX HOSPITAL ET SANATORIUM,,Unknown location for this facility,19.950611,PORT DE PAIX,,NORD OUEST,HOP,,-72.832972,HHS_20100120,748,911,,,,9,9119005,,,Undetermined,,11,,,19.950611,-72.832972
95643,0,1,FRERES HOSPITAL REHABILITATION,,,18.533333,DELMAS,,OUEST,HOP,,-72.266666,HHS_20100120,749,112,,,,1,1129030,,,Undetermined,,12,,,18.533333,-72.266666
95644,0,1,ABRICOTS HOSPITAL MATERNITE DES ABRICOTS,,,18.5,PESTEL,,GRANDE ANSE,HOP,,-73.783333,HHS_20100120,750,834,,,,8,8349001,,,Undetermined,,34,,,18.5,-73.783333
95645,0,4,ANSE D HAINAU HOSPITAL ST JEAN BAPTISTE,,,18.5,DAME-MARIE,,GRANDE ANSE,HOP,,-74.45,HHS_20100120,751,822,,,,8,8229001,,,Undetermined,,22,,,18.5,-74.45
95646,0,3,BARADERES HOSPITAL BARADERES,,,18.4825,BARADERES,,NIPPES,HOP,,-73.638611,HHS_20100120,752,1020,,,,10,10209001,,,Undetermined,,52,,,18.4825,-73.638611
95647,0,1,PORT AU PRINCE HOSPITAL SAINTE CATHERINE LABOURE,,Multiple records - possible location,18.581374,DELMAS,,OUEST,HOP,,-72.337423,HHS_20100120,753,112,,,,1,1129052,,,Operational,,11,,,18.5813744231,-72.3374231838
95648,0,1,FOND DES BLANCS HOSPITAL SAINT BONIFACE,,,18.283333,AQUIN,,SUD,HOP,,-73.133333,HHS_20100120,754,731,,,,7,7319008,,,Undetermined,,31,,,18.283333,-73.133333
95649,0,5,LES CAYES HOSPITAL INSTITUT D'OPHTALMOLOGIE STRAFFORD,,,18.2,LES CAYES,,SUD,HOP,,-73.75,HHS_20100120,755,711,,,,7,7119008,,,Undetermined,,11,,,18.2,-73.75
95650,0,1,PORT AU PRINCE HOSPITAL CENTRE DE PSYCHIATRIE,,,18.541944,PORT-AU-PRINCE,,OUEST,HOP,,-72.335,HHS_20100120,756,111,,,,1,1119056,,,Undetermined,,11,,,18.541944,-72.335
95651,0,1,PORT AU PRINCE CLINC CLINIQUE NEUROPSYCHIATRIE,,,18.541944,PORT-AU-PRINCE,,OUEST,C/S,,-72.335,HHS_20100120,757,111,,,,1,1119050,,,Undetermined,,11,,,18.541944,-72.335
95652,0,5,LEOGANE HOSPITAL SANATORIUM DE SIGUENAU,,Multiple records - possible location,18.516666,LEOGANE,,OUEST,HOP,,-72.633333,HHS_20100120,758,121,,,,1,1219011,,,Undetermined,,21,,,18.516666,-72.633333
95653,0,4,PIGNON HOSPITAL DE BIENFAISANCE DE PIGNON,,,19.333333,PIGNON,,NORD,HOP,,-72.116666,HHS_20100120,759,344,,,,3,3449002,,,Undetermined,,44,,,19.333333,-72.116666
95654,0,4,PIGNON HOSPITAL LA JEUNE,,,19.333333,PIGNON,,NORD,HOP,,-72.116666,HHS_20100120,760,344,,,,3,3449003,,,Undetermined,,44,,,19.333333,-72.116666
95655,0,7,PLAISANCE HOSPITAL PLAISANCE,,,19.6,PLAISANCE,,NORD,HOP,,-72.466666,HHS_20100120,761,371,,,,3,3719001,,,Undetermined,,71,,,19.6,-72.466666
95656,0,5,PORT MARGOT HOSPITAL WESLEYAN (FAUCHE),,,19.75,PORT MARGOT,,NORD,HOP,,-72.433333,HHS_20100120,762,352,,,,3,3529004,,,Undetermined,,52,,,19.75,-72.433333
95657,0,4,MOMBIN CROCHU HOSPITAL MOMBIN CROCHU,,,19.366666,MOMBIN CROCHU,,NORD EST,HOP,,-71.983333,HHS_20100120,763,443,,,,4,4439001,,,Undetermined,,43,,,19.366666,-71.983333
95658,0,3,MONT ORGANISE HOSPITAL MONT ORGANISE,,,19.366666,MONT ORGANISE,,NORD EST,HOP,,-71.783333,HHS_20100120,764,423,,,,4,4239003,,,Undetermined,,31,,,19.366666,-71.783333
95659,0,2,OUANAMINTHE HOSPITAL OUANAMINTHE,,,19.55,OUANAMINTHE,,NORD EST,HOP,,-71.733333,HHS_20100120,765,421,,,,4,4219005,,,Undetermined,,21,,,19.55,-71.733333
95660,0,3,TROU DU NORD HOSPITAL TRU DU NORD,,,19.633333,TROU DU NORD,,NORD EST,HOP,,-72.016666,HHS_20100120,766,431,,,,4,4319001,,,Undetermined,,31,,,19.633333,-72.016666
95661,0,6,ANSE A FOLEUR HOSPITAL ANSE A FOLEUR,,Unknown location for this facility,19.9,ANSE A FOLEUR,,NORD OUEST,HOP,,-72.616666,HHS_20100120,767,922,,,,9,9229001,,,Undetermined,,22,,,19.9,-72.616666
95662,0,2,BOMBARDOPOLIS HOSPITAL BOMBARDOPOLIS,,,19.7,BOMBARDOPOLIS,,NORD OUEST,HOP,,-73.333333,HHS_20100120,768,933,,,,9,9339001,,,Undetermined,,33,,,19.7,-73.333333
95663,0,1,MOLE HOSPITAL SAINT NICOLAS,,,19.8,MOLE SAINT NICOLAS,,NORD OUEST,HOP,,-73.383333,HHS_20100120,769,931,,,,9,9319002,,,Undetermined,,31,,,19.8,-73.383333
95664,0,1,LA VALLEE HOSPITAL ST JOSEPH LA VALLE,,,18.270833,LA VALLEE,,SUD EST,HOP,,-72.666666,HHS_20100120,770,214,,,,2,2149003,,,Undetermined,,14,,,18.270833,-72.666666
95665,0,2,GROS-MORNE HOSPITAL ALMA MATER,,,19.666666,GROS MORNE,,ARTIBONITE,HOP,,-72.683333,HHS_20100120,771,521,,,,5,5219003,,,Undetermined,,21,,,19.666666,-72.683333
95666,0,1,GONAIVES HOSPITAL PROVIDENCE,,,19.448333,GONAIVES,,ARTIBONITE,HOP,,-72.685277,HHS_20100120,772,511,,,,5,5119002,,,Undetermined,,11,,,19.448333,-72.685277
95667,0,3,PORT DE PAIX - LA POINTE HOSPITAL GENERAL,,,19.95,PORT DE PAIX,,NORD OUEST,HOP,,-72.783333,HHS_20100120,773,911,,,,9,9119003,,,Undetermined,,11,,,19.95,-72.783333
95668,0,6,ST MARC HOSPITAL ST ANTOINE,,,19.116666,SAINT-MARC,,ARTIBONITE,HOP,,-72.7,HHS_20100120,774,531,,,,5,5319012,,,Undetermined,,31,,,19.116666,-72.7
95669,0,4,ST MICHEL ATT HOSPITAL BON BERGER,,,19.366666,SAINT-MICHEL,,ARTIBONITE,HOP,,-72.333333,HHS_20100120,775,551,,,,5,5519003,,,Undetermined,,51,,,19.366666,-72.333333
95670,0,1,TERRE NEUVE HOSPITAL TERRENEUVE,,,19.599444,TERRE NEUVE,,ARTIBONITE,HOP,,-72.781111,HHS_20100120,776,522,,,,5,5229001,,,Undetermined,,22,,,19.599444,-72.781111
95671,0,1,PORT AU PRINCE HOSPITAL DU CANAPE VERT,,,18.533333,PORT-AU-PRINCE,,OUEST,HOP,,-72.316666,HHS_20100120,777,111,,,,1,1119058,,,Damaged,,11,,,18.533333,-72.316666
95672,0,1,PORT AU PRINCE HOSPITAL ADVENTISTE DE HAITI,,,18.526388,CARREFOUR,,OUEST,HOP,,-72.385,HHS_20100120,778,113,,,,1,1139029,,,Operational,,13,,,18.526388,-72.385
95673,0,6,ST MARC HOSPITAL PIERRE PAYEN,,,19.116666,SAINT-MARC,,ARTIBONITE,HOP,,-72.7,HHS_20100120,779,531,,,,5,5319011,,,Undetermined,,31,,,19.116666,-72.7
95674,0,1,PORT AU PRINCE HOSPITAL MINUSTAH,,,18.576111,DELMAS,,OUEST,HOP,,-72.278888,HHS_20100120,780,112,,,,1,1129051,,,Operational,,12,,,18.576111,-72.278888
95675,0,1,PORT AU PRINCE CLINIC MULTIMED 1,,,18.537222,PORT-AU-PRINCE,,OUEST,C/S,,-72.345555,HHS_20100120,781,111,,,,1,1119053,,,Operational,,11,,,18.537222,-72.345555
95676,0,1,PORT AU PRINCE HOSPITAL DE L'OFATMA,,,18.566944,DELMAS,,OUEST,HOP,,-72.325277,HHS_20100120,782,112,,,,1,1129047,,,Operational,,12,,,18.566944,-72.325277
95677,0,6,SAINT MARC HOSPITAL SAINT NICOLAS,,,19.113611,SAINT-MARC,,ARTIBONITE,HOP,,-72.698893,HHS_20100120,783,531,,,,5,5319009,,,Undetermined,,31,,,19.113611,-72.698893
95678,0,1,PORT-AU- PRINCE CLINIC ALBRIGHT,,,18.577611,DELMAS,,OUEST,C/S,,-72.316,HHS_20100120,784,112,,,,1,1129054,,,Undetermined,,12,,,18.577611,-72.316
95679,0,1,PORT AU PRINCE HOSPITAL ST. DAMIEN CHATEAUBLOND,,,18.570555,DELMAS,,OUEST,HOP,,-72.253333,HHS_20100120,785,112,,,,1,1129053,,,Field Hospital Co-Located with Hospital,,12,,,18.570555,-72.253333
95680,0,1,PORT AU PRINCE HOSPITAL ESPOIR,,,18.541666,DELMAS,,OUEST,HOP,,-72.278333,HHS_20100120,786,112,,,,1,1129048,,,Damaged,,12,,,18.541666,-72.278333
95681,0,1,ISRAELI FIELD HOSPITAL,,,18.570833,DELMAS,,OUEST,F Hospital,,-72.314722,HHS_20100120,787,112,,,,1,1129043,,,Field Hospital,,12,,,18.5708333,-72.3147222
95682,0,1,RUSSIAN FIELD HOSPITAL,,,18.521666,PETION-VILLE,,OUEST,F Hospital,,-72.249722,HHS_20100120,788,114,,,,1,1149022,,,Field Hospital,,14,,,18.5216667,-72.2497222
95683,0,1,BRAZILLIAN FIELD HOSPITAL,,,18.554166,DELMAS,,OUEST,F Hospital,,-72.248611,HHS_20100120,789,112,,,,1,1129001,,,Field Hospital,,12,,,18.5541666667,-72.2486111111
95684,0,1,PROBABLE CHINESE FIELD HOSPITAL,,,18.544913,PORT-AU-PRINCE,,OUEST,F Hospital,,-72.33842,HHS_20100120,790,111,,,,1,1119065,,,Field Hospital,,11,,,18.5449135966,-72.3384207712
31110,0,1,FOSREF Lakay HIV,FOSREF,,19.766,CAP HAITIEN,,NORD,HOP,,-72.216,"PEPFAR, GEONAMES HT_HIV_Facilities_2010",791,311,,,,3,3119006,,PUB,,,11,,,19.766,-72.216
95685,30,1,HOPITAL RENAISSANCE,,Multiple records - Alternate location,18.5485,PORT-AU-PRINCE,,OUEST,HOP,,-72.3393,Ushahidi,792,111,,,,1,1110460,,,,,11,,,18.5485,-72.3393
95686,0,1,Hospital St. Charbel,,Multiple records - Alternate location,18.5467,DELMAS,,OUEST,HOP,,-72.3047,UN/MINUSTAH,793,112,,,,1,1129039,,,,,12,,,18.5467,-72.3047
95687,0,1,CENTRE DE SANTE BERNARD MEVS,,,18.544,DELMAS,,OUEST,C/S,,-72.307,"PEPFAR, GEONAMES, WHO",794,112,,,,1,1129004,,,,,12,,,18.544,-72.307
95688,0,1,HOSPITALIER ELIAZAR GERMAIN,,,18.545,DELMAS,,OUEST,HOP,,-72.303,"PEPFAR, GEONAMES, WHO",795,112,,,,1,1129041,,,,,12,,,18.545,-72.303
95689,0,1,Hospital Universitario de la Paiz,,,18.5403,DELMAS,,OUEST,HOP,,-72.2978,UN/MINUSTAH,796,112,,,,1,1129040,,,,,12,,,18.5403,-72.2978
95690,0,1,Hospital Pediatrico Espoa,,,18.54,DELMAS,,OUEST,HOP,,-72.28277,Sahana Foundation,797,112,,,,1,1129038,,,,,12,,,18.54,-72.28277
95691,0,1,Medicos Sem Fronteira,,,18.5352,PORT-AU-PRINCE,,OUEST,Other,,-72.3077,UN/MINUSTAH,798,111,,,,1,1119048,,,,,11,,,18.5352,-72.3077
95692,0,1,Laboratoire Radiologique,,,18.5399,PORT-AU-PRINCE,,OUEST,Other,,-72.3383,Ushahidi,799,111,,,,1,1119037,,,,,11,,,18.5399,-72.3383
95693,0,1,Hospital de Leniversite D'etat D'Haiti,,Multiple records - Alternate location,18.5393,PORT-AU-PRINCE,,OUEST,HOP,,-72.3402,Ushahidi,800,111,,,,1,1119030,,,,,11,,,18.5393,-72.3402
95694,0,1,Hospital General,,Multiple records - Alternate location,18.539914,PORT-AU-PRINCE,,OUEST,HOP,,-72.340166,Sahana Foundation,801,111,,,,1,1119032,,,,,11,,,18.539914,-72.340166
95695,0,1,Medical Center near Rue Magny and Rue Oswald Durand,,,18.54094,PORT-AU-PRINCE,,OUEST,C/S,,-72.33874,Sahana Foundation,802,111,,,,1,1119046,,,,,11,,,18.54094,-72.33874
95696,0,1,Hospital Militaire,,,18.541,PORT-AU-PRINCE,,OUEST,HOP,,-72.3389,Ushahidi,803,111,,,,1,1119033,,,,,11,,,18.541,-72.3389
95697,0,1,CENTRE JEUNES DE CHRIST-ROI,,,18.539,PORT-AU-PRINCE,,OUEST,Other,,-72.335,PEPFAR,804,111,,,,1,1119013,,,,,11,,,18.539,-72.335
95698,0,1,CEPOZ CENTRE ESPOIR,,,18.539,PORT-AU-PRINCE,,OUEST,Other,,-72.335,PEPFAR,805,111,,,,1,1119016,,,,,11,,,18.539,-72.335
95699,0,1,INSTITUT FAME PEREO,,,18.539,PORT-AU-PRINCE,,OUEST,Other,,-72.335,PEPFAR,806,111,,,,1,1119036,,,,,11,,,18.539,-72.335
95700,0,1,LES CENTRES GHESKIO,,,18.539,PORT-AU-PRINCE,,OUEST,Other,,-72.335,PEPFAR,807,111,,,,1,1119038,,,,,11,,,18.539,-72.335
95701,0,1,POZ PORT-AU-PRINCE,,,18.539,PORT-AU-PRINCE,,OUEST,Other,,-72.335,"PEPFAR, WHO",808,111,,,,1,1119063,,,,,11,,,18.539,-72.335
95702,0,1,SANATORIUM DE PORT AU PRINCE,,,18.539,PORT-AU-PRINCE,,OUEST,Other,,-72.335,WHO,809,111,,,,1,1119066,,,,,11,,,18.539,-72.335
95703,0,1,Medical Center near Rue Oswald Durand,,,18.53781,PORT-AU-PRINCE,,OUEST,C/S,,-72.340329,Sahana Foundation,810,111,,,,1,1119047,,,,,11,,,18.53781,-72.340329
95704,0,1,Hospital Saint Joseph,,,18.5366,PORT-AU-PRINCE,,OUEST,HOP,,-72.3275,UN/MINUSTAH,811,111,,,,1,1119034,,,,,11,,,18.5366,-72.3275
95705,0,1,Hospital Francais,,Multiple records - Alternate location,18.5387,PORT-AU-PRINCE,,OUEST,HOP,,-72.3444,UN/MINUSTAH,812,111,,,,1,1119031,,,,,11,,,18.5387,-72.3444
95706,0,1,Medical Center near Morne a Tuf,,,18.53826,PORT-AU-PRINCE,,OUEST,C/S,,-72.34393,Sahana Foundation,813,111,,,,1,1119043,,,,,11,,,18.53826,-72.34393
95707,0,1,Medical Center near Rue Charvron,,,18.53728,PORT-AU-PRINCE,,OUEST,C/S,,-72.34526,Sahana Foundation,814,111,,,,1,1119044,,,,,11,,,18.53728,-72.34526
95708,0,1,Centre de Sante du Portail Leogane,,Multiple records - Alternate location,18.5348,PORT-AU-PRINCE,,OUEST,C/S,,-72.3473,Ushahidi,815,111,,,,1,1119005,,,,,11,,,18.5348,-72.3473
95709,0,1,Medical Center,,,18.5349,PORT-AU-PRINCE,,OUEST,C/S,,-72.3426,UN/MINUSTAH,816,111,,,,1,1119039,,,,,11,,,18.5349,-72.3426
95710,0,1,Medical Center near Rue du Docteur Dehoux,,,18.53549,PORT-AU-PRINCE,,OUEST,C/S,,-72.34189,Sahana Foundation,817,111,,,,1,1119045,,,,,11,,,18.53549,-72.34189
95711,0,1,Croix Rouge Haitienne,,,18.5497,PORT-AU-PRINCE,,OUEST,C/S,,-72.3473,Ushahidi,818,111,,,,1,1119018,,,,,11,,,18.5497,-72.3473
95712,0,1,Medical Center near Avenue Pie XI,,,18.54969,PORT-AU-PRINCE,,OUEST,C/S,,-72.34728,Sahana Foundation,819,111,,,,1,1119041,,,,,11,,,18.54969,-72.34728
95713,0,1,CLINIQUE COMMUNAUTAIRE DE MARTISSANT,,,18.528,PORT-AU-PRINCE,,OUEST,C/S,,-72.349,"PEPFAR, GEONAMES, WHO",820,111,,,,1,1119017,,,,,11,,,18.528,-72.349
95714,0,1,Medical Center,,,18.5604,PORT-AU-PRINCE,,OUEST,C/S,,-72.3419,UN/MINUSTAH,821,111,,,,1,1119040,,,,,11,,,18.5604,-72.3419
95715,0,1,Centre D'Hygience de la Saline,,,18.5605,PORT-AU-PRINCE,,OUEST,C/S,,-72.3413,Ushahidi,822,111,,,,1,1119010,,,,,11,,,18.5605,-72.3413
